dex	species	form	gender	palette	atlas	runtime_strip	scale_class	height_dm	file_sha256	rgba_sha256	runtime_content_width	runtime_content_height	source_document_sha256	source_manifest_sha256	motion_profile
022	Fearow	00	none	shiny	assets/pokemon-walksheets-549/dex-022__species-fearow__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-022__species-fearow__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		0ba68fc1d085b999ab912d4cd1628e8840c323cefd182fa6008174d2e61b67e2	d6a364a36c5d3984e0c05692e67c4e130f5c85bfe8c0333000322657d6cebdf7	15	14	792672b3c9870e8f46101efd5273065bf339ba83404e420235ce585d5f32d71c	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
023	Ekans	00	none	normal	assets/pokemon-walksheets-549/dex-023__species-ekans__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-023__species-ekans__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		c6b9b2aac114dfc86c1ffc0fad6e09950e18b4d71ca5ae6a432ef2487c6e67c0	2b1c45274efea97995ea5dc05d9b163d0fed927ad242a2ff2ae2e959cce7e599	15	13	55bafaa8911819e0c6fdb5a73a5888610c720f330a65c8289152dcd222a1ecde	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-serpentine-wave-v1
023	Ekans	00	none	shiny	assets/pokemon-walksheets-549/dex-023__species-ekans__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-023__species-ekans__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		d9e65186c338861887ef302648420c11c4fb61c09d22ae2b98c49bc49563f901	cd28bc92bb425f0597023d4e4208e01cba8145d240ee25e151fd0e017d0ae6af	15	13	fbec2199af4f68a9393aff000f34402425b0e389cd764b53c3e9bd9623a33420	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-serpentine-wave-v1
024	Arbok	00	none	normal	assets/pokemon-walksheets-549/dex-024__species-arbok__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-024__species-arbok__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		c14767550cd351b425e60cc08d98e877b2b0f4136e737aa59d39f31e5ba01bed	dbdfeda0d409dcfdd065a2a65dac5419f1bf487b982016e0c556b8f8356cc174	12	16	86dbf19f6c7cb76a7d2b208bfac62141b0b4de1736696c7f0be949f32841aa92	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-serpentine-wave-v1
024	Arbok	00	none	shiny	assets/pokemon-walksheets-549/dex-024__species-arbok__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-024__species-arbok__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		a627a577a5c887c7ebd09dff59bffe2af7702b73f8dba83365b788bcb1d9f62d	f7ed47073a41efedc4e6d26c226f1f77b79479a6d52b951a33ba7a24eb893a87	12	16	21d62e2b3dabd7a9ab4e3e540535a4254919a378dc90471d99027e0d2d289243	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-serpentine-wave-v1
026	Raichu	00	none	normal	assets/pokemon-walksheets-549/dex-026__species-raichu__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-026__species-raichu__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		3e46df3ff1ded0458e6f5597d5d0d1612a36835a2054e1cf1df61de5a86f1480	23221b4130faeb303fa864c5ffbb5961548005d2e437223b5da6ab386cce5f8a	14	16	fd5b83d5ac9a3c501a056d5002272b2371ae3f07b7185e0c46e0994a3d8cc90d	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
026	Raichu	00	none	shiny	assets/pokemon-walksheets-549/dex-026__species-raichu__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-026__species-raichu__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		2116f13685b3905c3b4dd2f2f7903dab1a6b5979747b44dd29fcb251e321c08c	b43c983dfb424fd7c0715f7bab44404709a90be83370acfbf7837a806493d245	14	16	e824691babc9cc2e25311f599e9f1e0167d5f6b3e19a54a758bb4f2504fe6a87	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
027	Sandshrew	00	none	normal	assets/pokemon-walksheets-549/dex-027__species-sandshrew__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-027__species-sandshrew__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		3f93c13a2f416a4da28ec8f1c21646deb4040432714c16dd541d89f4fdd91a40	5ed6986f910829d7d0865635b47815d281c927ed3f30bc21520b06250603b6c8	15	16	da8f5ffad67516664a48aa34b27a41ce69612003f935d0e11a4082921a048d99	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
027	Sandshrew	00	none	shiny	assets/pokemon-walksheets-549/dex-027__species-sandshrew__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-027__species-sandshrew__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		1399c2c5f4c4f162a77fdaee345720fce04bbc1afc9c88168b94449201340e09	0aae1ba59ac14aad4424126cdebb5af6d23081568fa2a8f0ff632303f418ccc2	15	16	99f1fd7a46cad7d1c1faa31252bdc7c5dfb3a21f61bc3dc59956a9dfa535ff68	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
028	Sandslash	00	none	normal	assets/pokemon-walksheets-549/dex-028__species-sandslash__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-028__species-sandslash__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		5236daa84e5ee062d8d042c1eb7ebde0ac063d80ac83e7a2740ecbd85225f4b7	a632b129297c5f35887cf688bd9fccc1ac85d45baf348f735fce563695332520	13	16	aac594a9d604ca1411252bc5049a6ec29e26f75d49163e7caa062508fd596ec8	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
028	Sandslash	00	none	shiny	assets/pokemon-walksheets-549/dex-028__species-sandslash__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-028__species-sandslash__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		8af40e395ac40e449429e04af69a146cc3a37658d275045a32005d080f09bd2d	a9d53aa3d62776f83fc69759a3f991b9301373ddf954925741e0af86341c6ec3	13	16	44e51dce721063adb72de4127d2ba0793be0d335572111d95a458a96728110f8	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
029	Nidoran♀	00	none	normal	assets/pokemon-walksheets-549/dex-029__species-nidoranf__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-029__species-nidoranf__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		5247f46ae66532bbf8271341d8ea1da0981c6d21eb24a99fb9bbca4143b4288a	f1f7049d473b33ec51523596c5bcfb59aedf570df20247765dd65f5362e14dd8	15	14	d6617440219bf3b7c499d431c76c54f8782b0c6c238485420234af63369a9824	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
029	Nidoran♀	00	none	shiny	assets/pokemon-walksheets-549/dex-029__species-nidoranf__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-029__species-nidoranf__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		5dfdb21529616cbd838aac4d9b93810d1163f2e92ddf9e4cb634ce75b9362804	23857d6ce405e99c59622531a41c2cbdc6561e38781f0825177123b24f6296f7	15	14	460fed845de529bbcc7beb5bfef10a06d3d7fab9f198fbb6d05f26ea0c666f0b	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
030	Nidorina	00	none	normal	assets/pokemon-walksheets-549/dex-030__species-nidorina__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-030__species-nidorina__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		b239c0840cdea1a914ece07a49cf2ca3d0dbcc7545737ff90230089d41d2713f	aa7b459017ac87d33c6ade7c7ca58e867402f3643ca57a488afa891333ea3b94	15	16	f236419dd76c19b814065795cd9df80f377e66e458bbe1ae071c765053d95d7c	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
030	Nidorina	00	none	shiny	assets/pokemon-walksheets-549/dex-030__species-nidorina__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-030__species-nidorina__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		5aba5893673d65681209663bf449b0c84192970ccc080119a9aa74bad0c6f294	00d3f8a7ff6a6544e9cd7b8f7dfd1c61a0235e3fc3a99d114cb02163114a2f20	15	16	eb71707049796c7d96455dea325ec7a017c764ead9d4115a7a2a61f2459cd42a	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
031	Nidoqueen	00	none	normal	assets/pokemon-walksheets-549/dex-031__species-nidoqueen__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-031__species-nidoqueen__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		ea7c00f3278e232ba4551fc19c9f78927b7ec68165bda0df9280f62299a2e64f	f926ae104e39c8bc4463a1aacf94d297a6d1419cbe4e5047454ae64e7fdd0789	15	16	27319af6b050dc094ec0280adcc28fccf70b1b3a9d727d26b6c397d1bb93e0f5	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-heavy-v1
031	Nidoqueen	00	none	shiny	assets/pokemon-walksheets-549/dex-031__species-nidoqueen__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-031__species-nidoqueen__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		0f4f45cc02a402f450d237c8b6cb5d3cf28b285114fa4c9e29bfb3ab444cf4bd	9b21fc871067ca5e92bfd1742c8bfee8f59c4d557c1131f5928db88c8a5a68fe	15	16	4db84b0dfeeed4a5330ac60b1894f233563dc5ff7bd87f3eb3a6b4cb5ed33c41	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-heavy-v1
032	Nidoran♂	00	none	normal	assets/pokemon-walksheets-549/dex-032__species-nidoranm__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-032__species-nidoranm__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		b9f22579d07b5e62b7a4a3aaa3939b5685d251cc8750814e44c2f2bcb255f48b	e39ac9393037d8a2287aa67f75cb92fc5ec4f97b77457096011d29d0ae8bf5fb	15	16	96e8c71e4c048f5648bc09171b7342d8723c5877156d637fa5d62d2b062c062b	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
032	Nidoran♂	00	none	shiny	assets/pokemon-walksheets-549/dex-032__species-nidoranm__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-032__species-nidoranm__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		69aed9c1321a5a12ab3e1da6f14dc7e4f66cca0ca3f02c55552c23f3a81237c2	d0c5a7fb1b74648ba08aaf82b784a48160da3591ccfe0dfb9a27d9a59f4dbc96	15	16	574598db5b1a307a473674d2a448fe8fa0e25b54711f641679348663374c7d61	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
033	Nidorino	00	none	normal	assets/pokemon-walksheets-549/dex-033__species-nidorino__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-033__species-nidorino__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		90f7bc624cc595e3eba18bf310af752a61a359ab0180357e00babe16eeb75a9a	e143a7c6a92d7c84c39e382796aa51a117e0ca163741781b0d8f6b15f311f27d	15	13	ecacf5b667ede1ae96fa3c8df0306aa294423d839c3c75bc66a5bffc712551d1	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
033	Nidorino	00	none	shiny	assets/pokemon-walksheets-549/dex-033__species-nidorino__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-033__species-nidorino__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		178062beb270258aea26973aa35521683ad251e29c821db1b990f600f1d04e24	e6d456b42f8d97310659dfca4351f0c5feb49e267c6b7a6b7d09e0cd7af78afb	15	13	268bf370fc502a5ebfefd997670f7a4df5aaa8bc95852103a9040c2d54cc4d41	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
034	Nidoking	00	none	normal	assets/pokemon-walksheets-549/dex-034__species-nidoking__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-034__species-nidoking__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		b33a017b357e9a7cc81e332f7c3e822d51652a7022ae8d612abbe132a65f9dd9	a79336cccbb689be4c9a5692d4d0d08e75ad115875413ca83fe71bb4a76fd504	15	16	26dd8f18863b503479b04fcc1b2d59d5650a25e5e07321edddf76bfea5891ffe	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-heavy-v1
034	Nidoking	00	none	shiny	assets/pokemon-walksheets-549/dex-034__species-nidoking__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-034__species-nidoking__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		c70be1c298d9eaf3612733f5ae78721a9f150c683cc91d159b016a3097073cde	bc1a536e03fb70648c8deb83b82315287ba0f48b7c7211d4504f7af6b8768bd0	15	16	6c506368d6149273651597c43072c724db77436591a3ef2027e9772f8ab696ae	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-heavy-v1
035	Clefairy	00	none	normal	assets/pokemon-walksheets-549/dex-035__species-clefairy__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-035__species-clefairy__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		1c126c4d5cd99e3596c08aac13071a4b3ba8b8a5de392178db3779ef4a244ac0	ae64c12883ad041d89af4e52d877928835804c32b4212a0c58ba96da687fd070	15	15	e4c623327b62370ebeb47f8e1c61a84db83aac24e775ecbb94064da8064c9c9c	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
035	Clefairy	00	none	shiny	assets/pokemon-walksheets-549/dex-035__species-clefairy__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-035__species-clefairy__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		8b74748b661fdbac72c5d199c4f957114a541b84635a9d03cee640be545af1bc	efd4b94ff541a5d846e9ec2495ad201eb54e3bd9a5df903ecb10c440f9b9998b	15	15	9fd4904939eb314105c5153a82487edef8c6822a2b521e8a58737dcec5dccb0b	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
036	Clefable	00	none	normal	assets/pokemon-walksheets-549/dex-036__species-clefable__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-036__species-clefable__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		7d23206d5af305121971f195edbace8251aed9a69ab22e4908b74f47d62a6235	08f5a617e11698231ec8db480daba216fb76d0a92f4e6489fb09672520c6ffb7	15	16	a586a88a502b37b5babfdcc73cfa5d5000d0d1f642d7dc4ab77dcae103fcfe06	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
036	Clefable	00	none	shiny	assets/pokemon-walksheets-549/dex-036__species-clefable__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-036__species-clefable__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		e698f7b832b490778584d60b1d96beb9dac79460890aa7ec68c8b092e4de338e	55f28947ff495ba10416b6f97a81b55840bf3ff4a1286536af8ccba440aa1dc7	15	16	d615f09dd9f980f1dea0b9a871fbaf83124533937574cc91505a358e76953e87	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
037	Vulpix	00	none	normal	assets/pokemon-walksheets-549/dex-037__species-vulpix__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-037__species-vulpix__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		49c87995550d6efdadfbbbeb74022819c7e0b2b8c8390863133d116323829cdb	61946a26c158db5f731c5cb9358a8fe6a6d4af3c90b062c0527378aab3890082	15	14	d4069a1d10a39757407ea7b89ba178c8fb0aa373fb1ad50716f9581c452a6650	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
037	Vulpix	00	none	shiny	assets/pokemon-walksheets-549/dex-037__species-vulpix__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-037__species-vulpix__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		08a951d0c34a618a9d8d525fc456d7c6c80d8088ad6940a9e29bd6c86e475004	3011dd3bfefe7063a06df716dc4c21c35638c8b2997d95fb1374728ec433e523	15	14	c2728f2b40e0e858ac484a6d710b7bf6ffe230fea482196715cbcdba4003f6ea	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
038	Ninetales	00	none	normal	assets/pokemon-walksheets-549/dex-038__species-ninetales__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-038__species-ninetales__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		3a915c810d744fb58df1195a2ba4917f7b4ddf6dc378ec0932dfb2fe6acd2fe2	5de757f63a52dd87c394edfd0cf2203c63fbfdbb12e9db06c604afb935b4b8a7	15	14	86418fabf6eba430d8bf46d479b41fe99eb07be1a82df697966b6b9f5cf2e540	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
038	Ninetales	00	none	shiny	assets/pokemon-walksheets-549/dex-038__species-ninetales__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-038__species-ninetales__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		e1013860bd3d31aded85fad5594ef278094aba4bdb3e4f6ee759fc106c5503fa	f0198278f65c14726e4eb21b5e0d5a6c5b14d305d000f22476f7df59f5eebeda	15	14	5377f493fe254b48e8cf8d4bec162ff77940998b908c4468dd319ce07256ad61	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-quadruped-light-v1
039	Jigglypuff	00	none	normal	assets/pokemon-walksheets-549/dex-039__species-jigglypuff__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-039__species-jigglypuff__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		c485dfaa1837acbc81ecda50119442027271aa3e8827957e2adc691e7373f46a	5ed21170876ecba9106b98bb3c66e29193df697c40d6f7dd423c9ca712e332b9	15	16	c0b8ae428c7805792a4cba174b55aaa7e8ede1a7acf227d47c0a87c47f887059	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
039	Jigglypuff	00	none	shiny	assets/pokemon-walksheets-549/dex-039__species-jigglypuff__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-039__species-jigglypuff__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		6276efccb41a0c179610f03f8d048ce12006bad72ed744531fc8b75c709dab52	7706a71f9ba19e5975370c7266e416eaa6bbafb661a08806f37dcc6e1ffe15e7	15	16	4792779d38d51bc1b3af32d753598e9cc2e28d8ca86006da89c6760d3b20974a	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
040	Wigglytuff	00	none	normal	assets/pokemon-walksheets-549/dex-040__species-wigglytuff__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-040__species-wigglytuff__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		12ed352150d933e29253ee7e5b795f5c64ca062923301beddf12b70070df0228	073334a90107810ff63939061740c396f07ba228f97e7c929bfc28cd3ffbeba5	14	16	cb9ec822a2e9711fe0b79e756272252a22682bdabb40f99fb7e1d748984fb65e	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
040	Wigglytuff	00	none	shiny	assets/pokemon-walksheets-549/dex-040__species-wigglytuff__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-040__species-wigglytuff__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		3de01ed89ed8c49b25fb25b3ab87b1a28095d041576b0e3c8753d1b298b3e085	0f03d5b0c82d07384bb9e0d6025448bb20f08f8a8475d5efcf0871ce00617ac3	14	16	69889d57fc8b4d02545cb65dbc651b68db5200f797159e8c0891b490f2f36cdc	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	terrestrial-biped-light-v1
041	Zubat	00	none	normal	assets/pokemon-walksheets-549/dex-041__species-zubat__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-041__species-zubat__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		fe4f0b4f0a142bedfbaad59637d4257c6bb44565e3949b08fa8dc71191bff08b	9d7be449d58ad205f3d0525195a3af361870bc6f0967daab0a7361f14986fcf1	14	16	d5a77f9acb735fe1be13f1d70a7273fb9a583b9e6fde68ce8274bd1bafb2fb34	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
041	Zubat	00	none	shiny	assets/pokemon-walksheets-549/dex-041__species-zubat__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-041__species-zubat__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		b02bc46d91da1f92b068dc7c5ce3ae2d0d8ff3bad011ac5604fcb583ea511703	46546d3f84efc694b6ed2b606c8186d7e63dd0be46547ed9325ff07539f0a587	14	16	ac0d805929eef2925b452004fde2a66512f906222ee1756c5ad78473e2bfa666	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
042	Golbat	00	none	normal	assets/pokemon-walksheets-549/dex-042__species-golbat__form-00__gender-none__palette-normal__walk-3x4.png	assets/pokemon-runtime-549/dex-042__species-golbat__form-00__gender-none__palette-normal__walk-3x4.png	pokemon_medium		797baed69bdf3a44ab1de7ca20645abd17cff37704febb8ed8a997423625d0ef	fe4092461a972c086de2a5e76f7cb7ff72fe9021688d576f15c334e23839103d	15	16	b09b2c4b1e7405a97ba7339b1de2f5a016eb069230c87a616cb3f08753119d7f	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
042	Golbat	00	none	shiny	assets/pokemon-walksheets-549/dex-042__species-golbat__form-00__gender-none__palette-shiny__walk-3x4.png	assets/pokemon-runtime-549/dex-042__species-golbat__form-00__gender-none__palette-shiny__walk-3x4.png	pokemon_medium		ad807b094115ce90d3b02f0e0d120a25ec68565712f57a20f77de3062ccfaac7	7e369d54db641cb6c0378c19fba729810bacbd425c03d711e14c321cf2f85a7f	15	16	fed274dff785eb45e9fcabb24f40cc310a8b888f1215c671a5100f0dbf7e1a31	25be382bec0caa1f1db4a0422dac8c05e2c72f1aa87c05e78b376e8722b24e40	airborne-wing-flap-v1
