generation	map	line	x	y	sprite	role	visual_authority	script_or_text	asset	status
gen1	Route8	28	42	6	SPRITE_SUPER_NERD	battle	OPP_SUPER_NERD	TEXT_ROUTE8_SUPER_NERD2	assets/characters/npcs/super-nerd-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route8	29	26	3	SPRITE_COOLTRAINER_F	battle	OPP_LASS	TEXT_ROUTE8_COOLTRAINER_F1	assets/characters/npcs/lass-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route8	30	26	4	SPRITE_SUPER_NERD	battle	OPP_SUPER_NERD	TEXT_ROUTE8_SUPER_NERD3	assets/characters/npcs/super-nerd-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route8	31	26	5	SPRITE_COOLTRAINER_F	battle	OPP_LASS	TEXT_ROUTE8_COOLTRAINER_F2	assets/characters/npcs/lass-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route8	32	26	6	SPRITE_COOLTRAINER_F	battle	OPP_LASS	TEXT_ROUTE8_COOLTRAINER_F3	assets/characters/npcs/lass-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route8	33	46	13	SPRITE_GAMBLER	battle	OPP_GAMBLER	TEXT_ROUTE8_GAMBLER2	assets/characters/npcs/gambler-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route8	34	51	12	SPRITE_COOLTRAINER_F	battle	OPP_LASS	TEXT_ROUTE8_COOLTRAINER_F4	assets/characters/npcs/lass-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route8Gate	16	2	1	SPRITE_GUARD	nonbattle	SPRITE_GUARD	TEXT_ROUTE8GATE_GUARD	assets/characters/npcs/guard-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route9	22	13	10	SPRITE_COOLTRAINER_F	battle	OPP_JR_TRAINER_F	TEXT_ROUTE9_COOLTRAINER_F1	assets/characters/npcs/jr-trainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route9	23	24	7	SPRITE_COOLTRAINER_M	battle	OPP_JR_TRAINER_M	TEXT_ROUTE9_COOLTRAINER_M1	assets/characters/npcs/jr-trainer-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route9	24	31	7	SPRITE_COOLTRAINER_M	battle	OPP_JR_TRAINER_M	TEXT_ROUTE9_COOLTRAINER_M2	assets/characters/npcs/jr-trainer-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route9	25	48	8	SPRITE_COOLTRAINER_F	battle	OPP_JR_TRAINER_F	TEXT_ROUTE9_COOLTRAINER_F2	assets/characters/npcs/jr-trainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route9	26	16	15	SPRITE_HIKER	battle	OPP_HIKER	TEXT_ROUTE9_HIKER1	assets/characters/npcs/hiker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route9	27	43	3	SPRITE_HIKER	battle	OPP_HIKER	TEXT_ROUTE9_HIKER2	assets/characters/npcs/hiker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route9	28	22	2	SPRITE_YOUNGSTER	battle	OPP_BUG_CATCHER	TEXT_ROUTE9_YOUNGSTER1	assets/characters/npcs/bug-catcher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route9	29	45	15	SPRITE_HIKER	battle	OPP_HIKER	TEXT_ROUTE9_HIKER3	assets/characters/npcs/hiker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route9	30	40	8	SPRITE_YOUNGSTER	battle	OPP_BUG_CATCHER	TEXT_ROUTE9_YOUNGSTER2	assets/characters/npcs/bug-catcher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnne1F	24	12	6	SPRITE_WAITER	nonbattle	SPRITE_WAITER	TEXT_SSANNE1F_WAITER	assets/characters/npcs/waiter-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnne1F	25	27	5	SPRITE_SAILOR	nonbattle	SPRITE_SAILOR	TEXT_SSANNE1F_SAILOR	assets/characters/npcs/sailor-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnne1FRooms	28	2	3	SPRITE_GENTLEMAN	battle	OPP_GENTLEMAN	TEXT_SSANNE1FROOMS_GENTLEMAN1	assets/characters/npcs/gentleman-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnne1FRooms	29	11	4	SPRITE_GENTLEMAN	battle	OPP_GENTLEMAN	TEXT_SSANNE1FROOMS_GENTLEMAN2	assets/characters/npcs/gentleman-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnne1FRooms	30	11	14	SPRITE_YOUNGSTER	battle	OPP_YOUNGSTER	TEXT_SSANNE1FROOMS_YOUNGSTER	assets/characters/npcs/youngster-gen1-bald-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnne1FRooms	31	13	11	SPRITE_COOLTRAINER_F	battle	OPP_LASS	TEXT_SSANNE1FROOMS_COOLTRAINER_F	assets/characters/npcs/lass-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnne1FRooms	32	22	3	SPRITE_GIRL	nonbattle	SPRITE_GIRL	TEXT_SSANNE1FROOMS_GIRL1	assets/characters/npcs/girl-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnne1FRooms	33	0	14	SPRITE_MIDDLE_AGED_MAN	nonbattle	SPRITE_MIDDLE_AGED_MAN	TEXT_SSANNE1FROOMS_MIDDLE_AGED_MAN	assets/characters/npcs/middle-aged-man-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnne1FRooms	34	2	11	SPRITE_LITTLE_GIRL	nonbattle	SPRITE_LITTLE_GIRL	TEXT_SSANNE1FROOMS_LITTLE_GIRL	assets/characters/npcs/little-girl-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnne1FRooms	36	10	13	SPRITE_GIRL	nonbattle	SPRITE_GIRL	TEXT_SSANNE1FROOMS_GIRL2	assets/characters/npcs/girl-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnne1FRooms	38	21	13	SPRITE_GENTLEMAN	nonbattle	SPRITE_GENTLEMAN	TEXT_SSANNE1FROOMS_GENTLEMAN3	assets/characters/npcs/gentleman-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnne2F	22	3	7	SPRITE_WAITER	nonbattle	SPRITE_WAITER	TEXT_SSANNE2F_WAITER	assets/characters/npcs/waiter-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnne2F	23	36	4	SPRITE_BLUE	battle	OPP_RIVAL1	TEXT_SSANNE2F_RIVAL	assets/characters/npcs/blue-kasc-hd-4x3-walk-sheet-v2.png	covered
gen1	SSAnne2FRooms	36	10	2	SPRITE_GENTLEMAN	battle	OPP_GENTLEMAN	TEXT_SSANNE2FROOMS_GENTLEMAN1	assets/characters/npcs/gentleman-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnne2FRooms	37	13	4	SPRITE_FISHER	battle	OPP_FISHER	TEXT_SSANNE2FROOMS_FISHER	assets/characters/npcs/fisher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnne2FRooms	38	0	14	SPRITE_GENTLEMAN	battle	OPP_GENTLEMAN	TEXT_SSANNE2FROOMS_GENTLEMAN2	assets/characters/npcs/gentleman-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnne2FRooms	39	2	11	SPRITE_COOLTRAINER_F	battle	OPP_LASS	TEXT_SSANNE2FROOMS_COOLTRAINER_F	assets/characters/npcs/lass-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnne2FRooms	40	1	2	SPRITE_GENTLEMAN	nonbattle	SPRITE_GENTLEMAN	TEXT_SSANNE2FROOMS_GENTLEMAN3	assets/characters/npcs/gentleman-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnne2FRooms	42	21	2	SPRITE_GENTLEMAN	nonbattle	SPRITE_GENTLEMAN	TEXT_SSANNE2FROOMS_GENTLEMAN4	assets/characters/npcs/gentleman-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnne2FRooms	43	22	1	SPRITE_GRAMPS	nonbattle	SPRITE_GRAMPS	TEXT_SSANNE2FROOMS_GRAMPS	assets/characters/npcs/gramps-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnne2FRooms	45	12	12	SPRITE_GENTLEMAN	nonbattle	SPRITE_GENTLEMAN	TEXT_SSANNE2FROOMS_GENTLEMAN5	assets/characters/npcs/gentleman-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnne2FRooms	46	11	14	SPRITE_LITTLE_BOY	nonbattle	SPRITE_LITTLE_BOY	TEXT_SSANNE2FROOMS_LITTLE_BOY	assets/characters/npcs/little-boy-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnne2FRooms	47	22	12	SPRITE_BRUNETTE_GIRL	nonbattle	SPRITE_BRUNETTE_GIRL	TEXT_SSANNE2FROOMS_BRUNETTE_GIRL	assets/characters/npcs/brunette-girl-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnne2FRooms	48	20	12	SPRITE_BEAUTY	nonbattle	SPRITE_BEAUTY	TEXT_SSANNE2FROOMS_BEAUTY	assets/characters/npcs/beauty-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnne3F	14	9	3	SPRITE_SAILOR	nonbattle	SPRITE_SAILOR	TEXT_SSANNE3F_SAILOR	assets/characters/npcs/sailor-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnneB1FRooms	32	0	13	SPRITE_SAILOR	battle	OPP_SAILOR	TEXT_SSANNEB1FROOMS_SAILOR1	assets/characters/npcs/sailor-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnneB1FRooms	33	2	11	SPRITE_SAILOR	battle	OPP_SAILOR	TEXT_SSANNEB1FROOMS_SAILOR2	assets/characters/npcs/sailor-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnneB1FRooms	34	12	3	SPRITE_SAILOR	battle	OPP_SAILOR	TEXT_SSANNEB1FROOMS_SAILOR3	assets/characters/npcs/sailor-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnneB1FRooms	35	22	2	SPRITE_SAILOR	battle	OPP_SAILOR	TEXT_SSANNEB1FROOMS_SAILOR4	assets/characters/npcs/sailor-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnneB1FRooms	36	0	2	SPRITE_SAILOR	battle	OPP_SAILOR	TEXT_SSANNEB1FROOMS_SAILOR5	assets/characters/npcs/sailor-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnneB1FRooms	37	0	4	SPRITE_FISHER	battle	OPP_FISHER	TEXT_SSANNEB1FROOMS_FISHER	assets/characters/npcs/fisher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnneB1FRooms	38	10	13	SPRITE_SUPER_NERD	nonbattle	SPRITE_SUPER_NERD	TEXT_SSANNEB1FROOMS_SUPER_NERD	assets/characters/npcs/super-nerd-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnneBow	18	5	2	SPRITE_SUPER_NERD	nonbattle	SPRITE_SUPER_NERD	TEXT_SSANNEBOW_SUPER_NERD	assets/characters/npcs/super-nerd-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnneBow	19	4	9	SPRITE_SAILOR	nonbattle	SPRITE_SAILOR	TEXT_SSANNEBOW_SAILOR1	assets/characters/npcs/sailor-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnneBow	20	7	11	SPRITE_COOLTRAINER_M	nonbattle	SPRITE_COOLTRAINER_M	TEXT_SSANNEBOW_COOLTRAINER_M	assets/characters/npcs/cooltrainer-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnneBow	21	4	4	SPRITE_SAILOR	battle	OPP_SAILOR	TEXT_SSANNEBOW_SAILOR2	assets/characters/npcs/sailor-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnneBow	22	10	8	SPRITE_SAILOR	battle	OPP_SAILOR	TEXT_SSANNEBOW_SAILOR3	assets/characters/npcs/sailor-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnneCaptainsRoom	15	4	2	SPRITE_CAPTAIN	nonbattle	SPRITE_CAPTAIN	TEXT_SSANNECAPTAINSROOM_CAPTAIN	assets/characters/npcs/ss-anne-captain-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnneKitchen	19	1	8	SPRITE_COOK	nonbattle	SPRITE_COOK	TEXT_SSANNEKITCHEN_COOK1	assets/characters/npcs/cook-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnneKitchen	20	5	8	SPRITE_COOK	nonbattle	SPRITE_COOK	TEXT_SSANNEKITCHEN_COOK2	assets/characters/npcs/cook-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnneKitchen	21	9	7	SPRITE_COOK	nonbattle	SPRITE_COOK	TEXT_SSANNEKITCHEN_COOK3	assets/characters/npcs/cook-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnneKitchen	22	13	6	SPRITE_COOK	nonbattle	SPRITE_COOK	TEXT_SSANNEKITCHEN_COOK4	assets/characters/npcs/cook-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnneKitchen	23	13	8	SPRITE_COOK	nonbattle	SPRITE_COOK	TEXT_SSANNEKITCHEN_COOK5	assets/characters/npcs/cook-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnneKitchen	24	13	10	SPRITE_COOK	nonbattle	SPRITE_COOK	TEXT_SSANNEKITCHEN_COOK6	assets/characters/npcs/cook-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SSAnneKitchen	25	11	13	SPRITE_COOK	nonbattle	SPRITE_COOK	TEXT_SSANNEKITCHEN_COOK7	assets/characters/npcs/cook-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SafariZoneCenterRestHouse	15	3	2	SPRITE_GIRL	nonbattle	SPRITE_GIRL	TEXT_SAFARIZONECENTERRESTHOUSE_GIRL	assets/characters/npcs/girl-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SafariZoneCenterRestHouse	16	1	4	SPRITE_SCIENTIST	nonbattle	SPRITE_SCIENTIST	TEXT_SAFARIZONECENTERRESTHOUSE_SCIENTIST	assets/characters/npcs/scientist-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SafariZoneEastRestHouse	16	1	3	SPRITE_SCIENTIST	nonbattle	SPRITE_SCIENTIST	TEXT_SAFARIZONEEASTRESTHOUSE_SCIENTIST	assets/characters/npcs/scientist-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SafariZoneEastRestHouse	17	4	2	SPRITE_ROCKER	nonbattle	SPRITE_ROCKER	TEXT_SAFARIZONEEASTRESTHOUSE_ROCKER	assets/characters/npcs/rocker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SafariZoneEastRestHouse	18	5	2	SPRITE_SILPH_WORKER_M	nonbattle	SPRITE_SILPH_WORKER_M	TEXT_SAFARIZONEEASTRESTHOUSE_SILPH_WORKER_M	assets/characters/npcs/silph-worker-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SafariZoneGate	17	6	2	SPRITE_SAFARI_ZONE_WORKER	nonbattle	SPRITE_SAFARI_ZONE_WORKER	TEXT_SAFARIZONEGATE_SAFARI_ZONE_WORKER1	assets/characters/npcs/safari-zone-worker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SafariZoneGate	18	1	4	SPRITE_SAFARI_ZONE_WORKER	nonbattle	SPRITE_SAFARI_ZONE_WORKER	TEXT_SAFARIZONEGATE_SAFARI_ZONE_WORKER2	assets/characters/npcs/safari-zone-worker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SafariZoneNorthRestHouse	16	6	3	SPRITE_SCIENTIST	nonbattle	SPRITE_SCIENTIST	TEXT_SAFARIZONENORTHRESTHOUSE_SCIENTIST	assets/characters/npcs/scientist-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SafariZoneNorthRestHouse	17	3	4	SPRITE_SAFARI_ZONE_WORKER	nonbattle	SPRITE_SAFARI_ZONE_WORKER	TEXT_SAFARIZONENORTHRESTHOUSE_SAFARI_ZONE_WORKER	assets/characters/npcs/safari-zone-worker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SafariZoneNorthRestHouse	18	1	5	SPRITE_GENTLEMAN	nonbattle	SPRITE_GENTLEMAN	TEXT_SAFARIZONENORTHRESTHOUSE_GENTLEMAN	assets/characters/npcs/gentleman-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SafariZoneSecretHouse	14	3	3	SPRITE_FISHING_GURU	nonbattle	SPRITE_FISHING_GURU	TEXT_SAFARIZONESECRETHOUSE_FISHING_GURU	assets/characters/npcs/fishing-guru-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SafariZoneWestRestHouse	16	4	4	SPRITE_SCIENTIST	nonbattle	SPRITE_SCIENTIST	TEXT_SAFARIZONEWESTRESTHOUSE_SCIENTIST	assets/characters/npcs/scientist-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SafariZoneWestRestHouse	17	0	2	SPRITE_COOLTRAINER_M	nonbattle	SPRITE_COOLTRAINER_M	TEXT_SAFARIZONEWESTRESTHOUSE_COOLTRAINER_M	assets/characters/npcs/cooltrainer-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SafariZoneWestRestHouse	18	6	2	SPRITE_SILPH_WORKER_F	nonbattle	SPRITE_SILPH_WORKER_F	TEXT_SAFARIZONEWESTRESTHOUSE_SILPH_WORKER_F	assets/characters/npcs/silph-worker-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronCity	44	7	6	SPRITE_ROCKET	nonbattle	SPRITE_ROCKET	TEXT_SAFFRONCITY_ROCKET1	assets/characters/npcs/team-rocket-grunt-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronCity	45	20	8	SPRITE_ROCKET	nonbattle	SPRITE_ROCKET	TEXT_SAFFRONCITY_ROCKET2	assets/characters/npcs/team-rocket-grunt-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronCity	46	34	4	SPRITE_ROCKET	nonbattle	SPRITE_ROCKET	TEXT_SAFFRONCITY_ROCKET3	assets/characters/npcs/team-rocket-grunt-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronCity	47	13	12	SPRITE_ROCKET	nonbattle	SPRITE_ROCKET	TEXT_SAFFRONCITY_ROCKET4	assets/characters/npcs/team-rocket-grunt-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronCity	48	11	25	SPRITE_ROCKET	nonbattle	SPRITE_ROCKET	TEXT_SAFFRONCITY_ROCKET5	assets/characters/npcs/team-rocket-grunt-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronCity	49	32	13	SPRITE_ROCKET	nonbattle	SPRITE_ROCKET	TEXT_SAFFRONCITY_ROCKET6	assets/characters/npcs/team-rocket-grunt-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronCity	50	18	30	SPRITE_ROCKET	nonbattle	SPRITE_ROCKET	TEXT_SAFFRONCITY_ROCKET7	assets/characters/npcs/team-rocket-grunt-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronCity	51	8	14	SPRITE_SCIENTIST	nonbattle	SPRITE_SCIENTIST	TEXT_SAFFRONCITY_SCIENTIST	assets/characters/npcs/scientist-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronCity	52	23	23	SPRITE_SILPH_WORKER_M	nonbattle	SPRITE_SILPH_WORKER_M	TEXT_SAFFRONCITY_SILPH_WORKER_M	assets/characters/npcs/silph-worker-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronCity	53	17	30	SPRITE_SILPH_WORKER_F	nonbattle	SPRITE_SILPH_WORKER_F	TEXT_SAFFRONCITY_SILPH_WORKER_F	assets/characters/npcs/silph-worker-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronCity	54	30	12	SPRITE_GENTLEMAN	nonbattle	SPRITE_GENTLEMAN	TEXT_SAFFRONCITY_GENTLEMAN	assets/characters/npcs/gentleman-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronCity	56	18	8	SPRITE_ROCKER	nonbattle	SPRITE_ROCKER	TEXT_SAFFRONCITY_ROCKER	assets/characters/npcs/rocker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronCity	57	18	22	SPRITE_ROCKET	nonbattle	SPRITE_ROCKET	TEXT_SAFFRONCITY_ROCKET8	assets/characters/npcs/team-rocket-grunt-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronCity	58	19	22	SPRITE_ROCKET	nonbattle	SPRITE_ROCKET	TEXT_SAFFRONCITY_ROCKET9	assets/characters/npcs/team-rocket-grunt-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronGym	52	9	8	SPRITE_GIRL	battle	OPP_SABRINA	TEXT_SAFFRONGYM_SABRINA	assets/characters/npcs/sabrina-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronGym	53	10	1	SPRITE_CHANNELER	battle	OPP_CHANNELER	TEXT_SAFFRONGYM_CHANNELER1	assets/characters/npcs/channeler-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronGym	54	17	1	SPRITE_YOUNGSTER	battle	OPP_PSYCHIC_TR	TEXT_SAFFRONGYM_YOUNGSTER1	assets/characters/npcs/psychic-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronGym	55	3	7	SPRITE_CHANNELER	battle	OPP_CHANNELER	TEXT_SAFFRONGYM_CHANNELER2	assets/characters/npcs/channeler-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronGym	56	17	7	SPRITE_YOUNGSTER	battle	OPP_PSYCHIC_TR	TEXT_SAFFRONGYM_YOUNGSTER2	assets/characters/npcs/psychic-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronGym	57	3	13	SPRITE_CHANNELER	battle	OPP_CHANNELER	TEXT_SAFFRONGYM_CHANNELER3	assets/characters/npcs/channeler-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronGym	58	17	13	SPRITE_YOUNGSTER	battle	OPP_PSYCHIC_TR	TEXT_SAFFRONGYM_YOUNGSTER3	assets/characters/npcs/psychic-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronGym	59	3	1	SPRITE_YOUNGSTER	battle	OPP_PSYCHIC_TR	TEXT_SAFFRONGYM_YOUNGSTER4	assets/characters/npcs/psychic-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronGym	60	10	15	SPRITE_GYM_GUIDE	nonbattle	SPRITE_GYM_GUIDE	TEXT_SAFFRONGYM_GYM_GUIDE	assets/characters/npcs/gym-guide-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronMart	16	0	5	SPRITE_CLERK	nonbattle	SPRITE_CLERK	TEXT_SAFFRONMART_CLERK	assets/characters/npcs/clerk-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronMart	17	4	2	SPRITE_SUPER_NERD	nonbattle	SPRITE_SUPER_NERD	TEXT_SAFFRONMART_SUPER_NERD	assets/characters/npcs/super-nerd-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronMart	18	6	5	SPRITE_COOLTRAINER_F	nonbattle	SPRITE_COOLTRAINER_F	TEXT_SAFFRONMART_COOLTRAINER_F	assets/characters/npcs/cooltrainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronPidgeyHouse	17	2	3	SPRITE_BRUNETTE_GIRL	nonbattle	SPRITE_BRUNETTE_GIRL	TEXT_SAFFRONPIDGEYHOUSE_BRUNETTE_GIRL	assets/characters/npcs/brunette-girl-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronPidgeyHouse	19	4	1	SPRITE_YOUNGSTER	nonbattle	SPRITE_YOUNGSTER	TEXT_SAFFRONPIDGEYHOUSE_YOUNGSTER	assets/characters/npcs/youngster-gen1-bald-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronPokecenter	17	3	1	SPRITE_NURSE	nonbattle	SPRITE_NURSE	TEXT_SAFFRONPOKECENTER_NURSE	assets/characters/npcs/nurse-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronPokecenter	18	5	5	SPRITE_BEAUTY	nonbattle	SPRITE_BEAUTY	TEXT_SAFFRONPOKECENTER_BEAUTY	assets/characters/npcs/beauty-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronPokecenter	19	8	3	SPRITE_GENTLEMAN	nonbattle	SPRITE_GENTLEMAN	TEXT_SAFFRONPOKECENTER_GENTLEMAN	assets/characters/npcs/gentleman-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SaffronPokecenter	20	11	2	SPRITE_LINK_RECEPTIONIST	nonbattle	SPRITE_LINK_RECEPTIONIST	TEXT_SAFFRONPOKECENTER_LINK_RECEPTIONIST	assets/characters/npcs/link-receptionist-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SilphCo10F	23	1	9	SPRITE_ROCKET	battle	OPP_ROCKET	TEXT_SILPHCO10F_ROCKET	assets/characters/npcs/team-rocket-grunt-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SilphCo10F	24	10	2	SPRITE_SCIENTIST	battle	OPP_SCIENTIST	TEXT_SILPHCO10F_SCIENTIST	assets/characters/npcs/scientist-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SilphCo10F	25	9	15	SPRITE_SILPH_WORKER_F	nonbattle	SPRITE_SILPH_WORKER_F	TEXT_SILPHCO10F_SILPH_WORKER_F	assets/characters/npcs/silph-worker-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SilphCo11F	20	7	5	SPRITE_SILPH_PRESIDENT	nonbattle	SPRITE_SILPH_PRESIDENT	TEXT_SILPHCO11F_SILPH_PRESIDENT	assets/characters/npcs/silph-president-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SilphCo11F	21	10	5	SPRITE_BEAUTY	nonbattle	SPRITE_BEAUTY	TEXT_SILPHCO11F_BEAUTY	assets/characters/npcs/beauty-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SilphCo11F	22	6	9	SPRITE_GIOVANNI	battle	OPP_GIOVANNI	TEXT_SILPHCO11F_GIOVANNI	assets/characters/npcs/giovanni-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SilphCo11F	23	3	16	SPRITE_ROCKET	battle	OPP_ROCKET	TEXT_SILPHCO11F_ROCKET1	assets/characters/npcs/team-rocket-grunt-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SilphCo11F	24	15	9	SPRITE_ROCKET	battle	OPP_ROCKET	TEXT_SILPHCO11F_ROCKET2	assets/characters/npcs/team-rocket-grunt-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SilphCo1F	17	4	2	SPRITE_LINK_RECEPTIONIST	nonbattle	SPRITE_LINK_RECEPTIONIST	TEXT_SILPHCO1F_LINK_RECEPTIONIST	assets/characters/npcs/link-receptionist-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	SilphCo2F	23	10	1	SPRITE_SILPH_WORKER_F	nonbattle	SPRITE_SILPH_WORKER_F	TEXT_SILPHCO2F_SILPH_WORKER_F	assets/characters/npcs/silph-worker-female-kasc-hd-4x3-walk-sheet-v1.png	covered
